student_id,first_name,last_name,date_of_birth,grade_level,school_id,classroom_id,enrollment_date,status
432db817-7699-41c1-8bf1-cc9eaa97a472,Daniel,Rivera,2014-10-02,2,961f8a8c-7080-469b-b989-ff844d396f26,25ea9a39-e124-44bd-b391-af42c9811e17,2023-08-30,inactive
d2758513-307d-4079-9b64-4ce717c5def3,Mason,Lee,2014-02-14,PreK,3d4b41e3-0641-4c4d-90cc-150d0b9cc0f9,0f91c596-b33d-4197-911f-b291b1ebc696,2025-02-21,active
bee267df-fd71-4b0b-8841-660f956fc612,Leo,Lee,2016-05-13,K,67894daf-2798-473f-a133-34509c85a5b2,ba3ea45b-44f4-4d8e-bf8b-84720e1a12f3,2025-12-26,active
cf09fde9-4345-4c82-85f1-3ee55e99e1d3,Madison,Nguyen,2013-10-06,5,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,d98a0fad-be5f-4f83-b07e-7ed3f9485c76,2024-07-04,active
f1fadbc2-2c45-4f6b-afdf-c4155441fcaa,Isabella,Lopez,2018-04-18,1,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,ac23eb8c-0dba-412e-837a-ab2fe8a4c425,2024-11-27,active
9e98cbfd-fbed-4110-8d65-2cb629f13240,Benjamin,Hill,2016-06-19,4,51ab44f2-0841-44b8-bc76-8d2344501e8e,f269ac38-472a-4b86-8ba6-26077fb8347b,2023-06-09,active
ae19aeed-de4e-48d1-94be-49df21c0b43e,William,Perez,2014-02-12,4,24362bd7-c875-4bb6-a444-3404a681b2a7,bec242fd-72b1-418d-87be-4284ad71fac9,2026-01-14,active
2fb31d8a-efd8-4b5e-b2db-1cf3b13f8d67,Victoria,Garcia,2017-10-24,5,7caa99e5-aa2f-43f6-93ad-68f80ce21053,839363e5-1e1f-497f-9914-ce8abcb86790,2024-03-12,active
b91a9b96-a31c-41dc-842a-9410c3b41ca1,Lucas,Thomas,2016-03-31,2,a19de5b5-7532-4976-b51c-f1e4d45c4761,0220a550-4a80-435e-ba3e-24c62f1267b3,2024-09-28,active
ed13f525-8288-4dc5-b45c-c8660db1eae9,Noah,Harris,2019-02-09,K,fe2924e5-1a4a-43e5-9246-c0da1ec98a8a,83ed9e5c-1ea4-4a5a-8dd4-a274b285382e,2023-04-06,active
af008d18-b73e-4813-8764-be6e4c383811,Gianna,Thompson,2020-09-05,1,f277f27b-bb46-4f44-a66e-776fc94dfb1d,f79141c1-6b0c-4578-bd76-e2cfa2305a61,2026-01-07,active
d8650ade-de51-4b00-98cf-598bd3e1baf6,Mia,Lewis,2015-06-15,PreK,b9772d10-67bf-4262-9d92-9cc00f8e27dc,005fcf79-bb41-4777-bf0f-b2bfa04f45e6,2024-07-08,active
34eaf2b1-83fc-46a4-99cf-f6b59b1ed234,Harper,Miller,2019-03-26,2,e90fd1a6-c3e6-4489-ba3c-bab83e479e34,7d724c38-ef8b-4ab4-8d9c-f6ed1beb8d30,2025-01-15,active
c723266b-644c-4e9b-adba-90791506dcb5,Aiden,Garcia,2017-01-13,PreK,51ab44f2-0841-44b8-bc76-8d2344501e8e,b07ab463-c28b-457b-995f-7644911fba5e,2023-09-04,active
6f97409e-d5fd-40ed-8f23-d91913e08513,Chloe,Ramirez,2022-08-27,4,7b9e1d75-0e5e-45b4-b563-e22f77fe40b5,d690d4fd-501c-4e9a-9063-1252cb069475,2024-03-06,active
ad2a6d16-d3e2-4447-a7ff-558920659e41,Abigail,Hall,2017-12-21,PreK,b9772d10-67bf-4262-9d92-9cc00f8e27dc,005fcf79-bb41-4777-bf0f-b2bfa04f45e6,2024-04-27,active
23b41ab3-5210-4084-98d6-c8a8e388f74c,Mason,Thomas,2018-05-02,6,1a67d9b4-5cf8-4aaf-a3de-d79d96c91528,c4008ed0-231c-4ba4-889b-a719a7dad878,2024-10-31,active
77cee567-f887-4789-bf94-50df067e6da0,William,Brown,2013-06-29,4,bcab8575-2c79-4e87-b156-b78148a98ed8,f3d2002c-87a0-41b1-b9f5-62a7ab79ba46,2026-01-03,active
6cd5d657-de79-4436-bc73-a3a16c8da0df,Charlotte,Miller,2021-11-05,5,636b8ce6-96c0-452b-ab0a-e739dcb68a8c,6ad0c956-cf55-4254-b558-9c7e94ed2fed,2025-12-12,active
41d8655d-646a-40d5-af0c-d4e191a2a5bd,James,Martin,2019-02-23,PreK,51ab44f2-0841-44b8-bc76-8d2344501e8e,b07ab463-c28b-457b-995f-7644911fba5e,2025-11-28,active
62da1791-e340-46dd-b78a-459261a3b23c,Elijah,Adams,2015-05-03,K,4dc45fc6-fadb-4868-9f4e-cddd631c7abe,68d325c0-a0d2-415f-993c-8a6581e9ddde,2024-09-27,active
e2f23f46-e974-4bf9-99da-1c8e66f13490,Benjamin,Lewis,2017-09-22,6,fe2924e5-1a4a-43e5-9246-c0da1ec98a8a,eeead877-fbec-4125-ad14-ff49346f7382,2025-04-29,active
7e511834-98ec-4001-92c9-c82f3579f20a,Alexander,Torres,2015-11-23,1,961f8a8c-7080-469b-b989-ff844d396f26,91689921-a4c8-4416-9427-4eeaa612b102,2024-07-10,active
ed0ad5be-22cc-4c28-be68-fbfb8381b597,Penelope,Clark,2021-04-27,3,ef06a233-254a-4212-bc4d-4c981116338d,106be1fc-0006-46e9-b16a-7465b20ce5aa,2025-03-08,transferred
85347bb2-cd76-44d1-b27e-59ce023d0226,Theodore,Clark,2015-03-06,2,bcab8575-2c79-4e87-b156-b78148a98ed8,3c171427-33d1-4e01-81db-566572ab6f15,2025-06-04,transferred
0ee444a2-0796-4032-99b9-41da2684a1dc,Mason,Garcia,2013-12-07,5,7f5d47f9-3864-4644-8f8a-4ac8e373e22f,239186e5-5dab-4984-b2be-e1b41df535b6,2025-12-04,active
f51ee4c2-95a1-4850-8f7d-7e4063aafa83,Layla,Baker,2014-06-18,2,e90fd1a6-c3e6-4489-ba3c-bab83e479e34,7d724c38-ef8b-4ab4-8d9c-f6ed1beb8d30,2026-02-25,transferred
12a28fe7-6d16-4f78-8fd9-64cb55c6db1d,Mia,Wilson,2021-08-18,3,51ab44f2-0841-44b8-bc76-8d2344501e8e,99bc727d-0db3-4c7a-a95c-db70a7aa7979,2024-03-23,active
f3fa17c4-7644-445f-bc36-8fe03b42307f,Thomas,Ramirez,2022-08-31,5,cc69d542-de0a-488a-8cea-59b4669368d3,8ac0715e-6887-4eeb-9091-5b1acb8e9269,2023-09-11,active
0fdd2ac6-ae9c-4bde-8cbb-c71daf28e11a,Grace,Jones,2013-11-25,3,51ab44f2-0841-44b8-bc76-8d2344501e8e,99bc727d-0db3-4c7a-a95c-db70a7aa7979,2025-01-17,active
0bdce83d-f2c5-4655-8076-e8b9d96c7fcd,Alexander,King,2016-06-27,5,3d6d7dd6-fe7e-479a-afb8-d35862e3fe7f,597626ce-d304-4877-be16-1c2cf91658c3,2025-01-30,active
030924f0-5925-4a77-bf32-c439de19f148,Abigail,Davis,2013-06-10,4,9c754117-bfe4-40a9-bfb1-097fc1c520df,71f3fe2f-5ddb-4d84-88dd-fe0f1486d43b,2026-03-09,active
4e4f804c-1089-4f09-bd20-432b14737eb3,Sophia,Torres,2013-06-09,3,51ab44f2-0841-44b8-bc76-8d2344501e8e,99bc727d-0db3-4c7a-a95c-db70a7aa7979,2023-10-26,active
c5923d4b-c6f1-4ff0-b219-3e176086ab81,Harper,Harris,2014-10-12,6,0c93e27c-c545-4f5f-bcfc-f771640959e3,d431f417-480a-4614-a84d-53af49129545,2025-07-23,active
b83b5bb5-a9d7-4ce8-86fb-174dba982202,Benjamin,Moore,2013-08-07,4,51ab44f2-0841-44b8-bc76-8d2344501e8e,f269ac38-472a-4b86-8ba6-26077fb8347b,2023-06-19,active
934c010f-2b4e-4d86-bc17-052114053bca,Eleanor,Thomas,2022-09-14,2,459f7de6-735d-4a35-b8ca-f662c20126fc,e8025873-9cef-4d16-bb7a-3ff0ee455053,2025-02-10,active
06903cf6-eb84-4f35-be5b-7851ea7fa329,Ethan,Martin,2018-09-27,5,7f5d47f9-3864-4644-8f8a-4ac8e373e22f,239186e5-5dab-4984-b2be-e1b41df535b6,2023-05-15,active
4ef9efd0-d86e-4204-84de-746220b1dffc,Mason,Mitchell,2021-12-09,6,8b4d8304-db30-440d-9d10-d462d5332003,21f0b858-0d2e-412e-bfd0-ffc2eb921e1d,2024-01-04,active
f1b1ea1e-f4e3-4d08-82ed-ccb62718187f,Charlotte,Lewis,2018-09-04,3,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,e312d46a-0e68-4bce-b76f-263c49f9066e,2023-10-03,active
d1232111-3e4f-4a31-85e0-4fdc0bf2f18e,Noah,Allen,2015-07-16,2,770836c9-49fe-4be4-9a0e-1643d77c750e,418b7df9-baf3-4679-9b0d-c5d72d069f98,2025-05-08,active
95b05828-698f-4b6a-95b2-52edf3ca94eb,Michael,Rodriguez,2018-04-07,K,636b8ce6-96c0-452b-ab0a-e739dcb68a8c,183330c5-a735-4902-b602-180fbf5592f2,2026-02-04,active
4a7e264f-e574-42ba-a3d2-775e373a3f98,Charlotte,Gonzalez,2014-03-23,K,3efefdf8-9308-4f31-a290-d9e04fd3b172,01b3f0d2-7ced-4ec9-afb2-7860a27f6589,2024-03-24,active
5c5d9a01-e7a6-44d2-aca9-cb81340f7fd3,Daniel,Rivera,2022-08-14,3,19d4685d-44dd-459b-b1b7-d29030de23be,935cba73-fde4-4590-9dc2-e548f5c97a70,2023-07-16,active
2b5595ce-4e64-4b0a-9c73-a6a1e4d35d9a,Victoria,Davis,2015-07-22,1,ef06a233-254a-4212-bc4d-4c981116338d,ba37a6df-0db0-4b5a-bbd5-18a4c9857690,2025-06-24,active
2143b7df-0349-4e53-8fa1-e537f98afe36,Benjamin,Walker,2017-07-29,PreK,b9772d10-67bf-4262-9d92-9cc00f8e27dc,080260f2-ad76-422f-8e69-700a9cb214d8,2025-10-03,active
25b3930f-5d41-4231-9197-864f65354e11,Logan,Hall,2018-01-12,K,fe2924e5-1a4a-43e5-9246-c0da1ec98a8a,83ed9e5c-1ea4-4a5a-8dd4-a274b285382e,2024-09-14,active
c01de241-cf0f-4c0f-920b-a59c35e8e16b,Layla,Roberts,2017-03-11,5,4ee9a5c1-bd82-4668-84fd-271673c58244,76c6d791-99e7-462e-83d4-401a326697c6,2024-03-02,transferred
3745a9ad-e9c3-4ab0-bf15-ca73961bae5b,Alexander,Adams,2019-04-24,4,24362bd7-c875-4bb6-a444-3404a681b2a7,bec242fd-72b1-418d-87be-4284ad71fac9,2024-05-31,active
b3f49bd7-1f43-433c-92df-d5e6e67044aa,Leo,Lopez,2022-08-05,1,a19de5b5-7532-4976-b51c-f1e4d45c4761,057fd6ae-71b8-4abc-8da4-e4c569233387,2023-12-30,active
3bb26134-62e6-4dac-a64a-52b9d20e864a,Jackson,Rivera,2019-11-27,PreK,3d6d7dd6-fe7e-479a-afb8-d35862e3fe7f,099d6bfe-408c-4c68-8386-7544c5ba9a27,2024-12-19,active
c9e7527b-7e74-4657-9ee1-5579b1a2ab8c,Harper,Wilson,2016-10-09,4,9c753fbb-87d9-4088-a5d8-1d94279cfd36,8230ebd0-4404-4a17-8df9-4898b338a3a3,2025-10-30,active
aa9a4612-0782-4389-bbf1-c57daf40a1a1,Emma,Allen,2013-09-15,2,cc69d542-de0a-488a-8cea-59b4669368d3,ef4deeb6-3c70-4419-9e47-1019910c9dfa,2023-10-30,transferred
123a7f98-f20e-4fa3-846c-d5dd69071ece,Mason,Baker,2014-05-10,5,67894daf-2798-473f-a133-34509c85a5b2,ff1b81c6-7c32-40f5-941d-1fdd4c835c81,2024-11-02,active
3826c9d1-5866-402a-8b22-ea6bc483362b,Alexander,Taylor,2017-11-15,K,636b8ce6-96c0-452b-ab0a-e739dcb68a8c,183330c5-a735-4902-b602-180fbf5592f2,2025-01-28,active
d3ca728c-b523-4923-b498-ced6b07ec382,Nora,Thomas,2020-01-19,1,7caa99e5-aa2f-43f6-93ad-68f80ce21053,9888b1ef-1c4a-4c6f-b3b1-1049a36ae8e4,2026-02-26,inactive
acc840bd-14f9-4ac1-9e9c-1f0366242542,Grace,Johnson,2017-04-22,PreK,51ab44f2-0841-44b8-bc76-8d2344501e8e,8b35003f-095e-4a67-98ed-953555c434c9,2024-01-15,active
b868f7b4-455d-4e32-8882-25b78f9a0411,Gianna,Mitchell,2018-09-03,PreK,0c93e27c-c545-4f5f-bcfc-f771640959e3,8f1a4bd0-d97d-42e7-80ea-3a26baf4e808,2025-07-10,active
2502fc6b-503c-404f-8579-edb3c3ee3b12,Thomas,Wright,2019-10-12,4,51ab44f2-0841-44b8-bc76-8d2344501e8e,f269ac38-472a-4b86-8ba6-26077fb8347b,2024-07-02,active
32bb4151-8641-4463-8da4-63029b88a1e9,Mia,Nelson,2017-07-20,5,7f5d47f9-3864-4644-8f8a-4ac8e373e22f,239186e5-5dab-4984-b2be-e1b41df535b6,2024-12-08,inactive
6d8fa022-ea76-473e-ab7f-d489c5cf7fb1,Isabella,Mitchell,2019-02-15,4,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,2abef8ce-c683-454e-992e-6b08dcb0cfd5,2025-11-23,active
bd993a64-3302-4480-8554-12c717ef976c,Leo,Garcia,2020-04-21,5,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,d98a0fad-be5f-4f83-b07e-7ed3f9485c76,2025-02-19,active
9b40183b-cfc8-46bf-bd4f-8382e3eac8dd,Daniel,Taylor,2018-09-02,2,459f7de6-735d-4a35-b8ca-f662c20126fc,69fd2c80-70c9-45b0-8af5-699f17cca75c,2025-02-10,active
bc50a2ec-11cf-4b5e-98fc-5e253ace4dff,Victoria,Nguyen,2021-08-07,4,770836c9-49fe-4be4-9a0e-1643d77c750e,e2591245-fac2-4824-8b02-75ea23338188,2023-07-22,active
8dd9aeed-1b3c-4890-aa0b-525cff32fc21,James,Baker,2015-12-28,1,dec0d1c2-3afd-42dc-b41c-f3ad5d5b9b24,e8f4c388-6978-4d8b-a30f-88290ef9a470,2026-01-22,active
15e0bdcb-c233-4ed6-83ac-2e33cb061dc6,Isabella,Gonzalez,2017-03-09,1,7caa99e5-aa2f-43f6-93ad-68f80ce21053,9888b1ef-1c4a-4c6f-b3b1-1049a36ae8e4,2024-02-06,active
d58dc111-4caa-402b-8b13-c1e4827cbd36,Jackson,Lopez,2016-01-23,2,409978d4-7def-4d4b-83ce-75fa2a3bff94,18f27eb7-c16a-4207-955b-bce0239ae59c,2025-01-10,active
2a524e1e-29db-415a-a23c-9bef7fabec23,Luna,Green,2017-05-17,4,7caa99e5-aa2f-43f6-93ad-68f80ce21053,dc14df46-d94c-4333-89e6-705ddaddf738,2024-03-31,active
01e61f76-8fc7-4b08-a7b5-5f335d1afd6c,Layla,Carter,2018-12-19,K,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,3702d96e-0c1c-4000-bc04-e1420b7b5de7,2024-03-14,active
ae447194-bd04-4edd-99a1-967678156336,Victoria,Ramirez,2020-05-25,1,459f7de6-735d-4a35-b8ca-f662c20126fc,87edb799-1813-4103-a247-732248fed5ed,2025-09-08,active
a1e3001a-3147-4fca-8491-6df8c64e5a8b,Penelope,Gonzalez,2017-04-03,3,4ee9a5c1-bd82-4668-84fd-271673c58244,9fdbb3e7-e57b-4072-95bb-2e5d38b0d11e,2023-06-20,active
2f975f9f-ae67-439b-a81b-979bccb69fe0,Liam,Baker,2017-07-08,4,9c754117-bfe4-40a9-bfb1-097fc1c520df,71f3fe2f-5ddb-4d84-88dd-fe0f1486d43b,2024-04-28,active
e27a24ed-38b2-4bb9-ab5c-9ca9913a9106,Mason,Rodriguez,2019-04-15,3,19d4685d-44dd-459b-b1b7-d29030de23be,935cba73-fde4-4590-9dc2-e548f5c97a70,2025-03-09,active
0ee41326-c830-4ec4-a970-106e1052076e,Ava,Williams,2013-11-01,K,dec0d1c2-3afd-42dc-b41c-f3ad5d5b9b24,5fe98476-1393-4f43-8816-394f079baa76,2024-03-11,active
13505166-1847-4a1e-8bc2-e8a883efd1f1,Ethan,Ramirez,2015-07-14,4,f277f27b-bb46-4f44-a66e-776fc94dfb1d,df798fb1-2818-4e9f-ab81-178278841d39,2026-03-12,inactive
162500f6-da1e-4d6c-86f7-a95ea5a4e5b2,Nora,Gonzalez,2017-07-29,6,36e20eff-d78a-49dd-aa53-f1238ee345c0,ed22639e-28db-4ef8-a083-75057a6dd6be,2025-04-08,active
13a8b714-1117-47bb-967f-3ba85d7683e9,Grace,Rodriguez,2022-12-09,PreK,51ab44f2-0841-44b8-bc76-8d2344501e8e,8b35003f-095e-4a67-98ed-953555c434c9,2024-07-06,active
5948b433-9ba5-4562-b38e-2bb61ae741fc,James,White,2013-07-22,1,a19de5b5-7532-4976-b51c-f1e4d45c4761,057fd6ae-71b8-4abc-8da4-e4c569233387,2024-03-15,active
81800a8f-ca3d-4a33-9882-34644ba94207,Caleb,Wright,2016-05-13,K,1a67d9b4-5cf8-4aaf-a3de-d79d96c91528,df5a3afa-d3b8-42a7-8e24-df5c09b970b8,2024-09-08,active
192b9a45-7586-4cc9-a788-3b702a0565cd,Noah,Hall,2021-05-05,4,fe2924e5-1a4a-43e5-9246-c0da1ec98a8a,ef9e4ea8-69d7-402d-b2a7-d4277ea7845c,2023-05-14,active
5d4719fd-cf95-481d-a431-71a8e8e27c01,Aria,Hall,2017-02-01,K,e90fd1a6-c3e6-4489-ba3c-bab83e479e34,e146c1ab-db93-418f-804f-187687737f2c,2024-09-02,active
6e8f8a84-b1f8-4490-b285-eb079e3f5d78,Madison,King,2018-09-02,PreK,3d6d7dd6-fe7e-479a-afb8-d35862e3fe7f,099d6bfe-408c-4c68-8386-7544c5ba9a27,2023-10-27,active
d04cd1a4-2250-4ba2-aadc-22d273b6a17b,Grace,Flores,2017-02-11,6,3d6d7dd6-fe7e-479a-afb8-d35862e3fe7f,7f1be566-2ddb-4c58-9654-4b55a196674f,2026-02-14,active
8aa0b1cc-e512-4610-9c21-6811450aa31a,Chloe,Gonzalez,2021-07-24,4,1931b905-8265-481f-8999-bcf320f65f54,0838c564-4bcb-4990-9d70-4bf67d20a8c1,2024-05-14,active
bea75bc7-c9ef-47e6-95d6-4b964c33a299,Evelyn,Hernandez,2019-10-04,2,cc69d542-de0a-488a-8cea-59b4669368d3,ef4deeb6-3c70-4419-9e47-1019910c9dfa,2025-07-21,active
b0c4f443-b7bc-4ca7-a2c8-5082c7d3f4c6,Ethan,Thomas,2019-04-18,PreK,636b8ce6-96c0-452b-ab0a-e739dcb68a8c,25866598-d5cd-4a71-979b-1630f5a9afd7,2025-12-13,active
7a011e8c-0917-4f0c-a355-cd5a65de3c77,William,Garcia,2021-06-15,1,459f7de6-735d-4a35-b8ca-f662c20126fc,87edb799-1813-4103-a247-732248fed5ed,2026-01-09,active
6fe3007a-aaa3-4d75-b514-ba0224423263,Jack,Jackson,2021-11-24,3,7ec49931-9e42-4f30-8490-b24bceee7862,9ae5dbcf-36a1-4499-82a1-27c92827800c,2024-07-20,active
0008b00d-72e0-4bc2-8a30-052f780b69b0,Evelyn,White,2022-01-05,4,fe2924e5-1a4a-43e5-9246-c0da1ec98a8a,ef9e4ea8-69d7-402d-b2a7-d4277ea7845c,2023-06-23,active
ecd55de0-8324-4f47-a01a-b9112b7040a6,Nora,Williams,2017-02-05,PreK,4d436791-1c24-4038-9be1-6a252a5d08a1,205a0e83-1f66-4458-8289-7c8301c5711c,2023-10-15,active
8f95c43a-15b4-456d-bee1-4de868344407,Ella,Flores,2020-10-18,6,3d6d7dd6-fe7e-479a-afb8-d35862e3fe7f,7f1be566-2ddb-4c58-9654-4b55a196674f,2025-04-05,active
fbb9628c-e044-4411-8401-18f9003d7152,James,Sanchez,2017-10-12,PreK,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,98bc94e6-b380-4de2-ad80-d8c9e0364499,2024-04-12,active
3dca71c9-8c7c-4fba-bb68-caff22ebe7e0,Abigail,Adams,2018-09-20,3,ed6bec0a-d128-4e2e-9194-a5f5ecdcd12e,56a657da-9840-49f2-a1ce-723efec2b8f6,2025-12-08,inactive
b094de9c-b967-4717-ad15-eeb7b8605cc2,Mia,Miller,2022-01-27,4,770836c9-49fe-4be4-9a0e-1643d77c750e,2fb3bedd-fdcc-4add-bcf5-2d1d822507af,2023-08-02,active
0d152c37-6c1e-4422-8e1a-bb16c8685ed6,Benjamin,Flores,2013-04-24,4,7b9e1d75-0e5e-45b4-b563-e22f77fe40b5,d690d4fd-501c-4e9a-9063-1252cb069475,2025-09-17,active
91b8252d-f00a-4b09-87c4-bbd238e73d7e,Aria,Young,2014-03-23,PreK,9c753fbb-87d9-4088-a5d8-1d94279cfd36,e323eb48-eb38-4fa0-aecc-45fb071c761b,2023-12-27,active
109baa3a-6dff-4db4-9752-eb44fa5018dc,Harper,Adams,2016-03-13,4,4dc45fc6-fadb-4868-9f4e-cddd631c7abe,496f8f38-a77a-48b3-ac65-e711a3ecb57d,2023-08-11,active
0268b7fc-d071-483f-bb4d-8dec9cd1bf57,Madison,Perez,2013-06-21,K,3efefdf8-9308-4f31-a290-d9e04fd3b172,01b3f0d2-7ced-4ec9-afb2-7860a27f6589,2024-07-05,active
89177059-445b-46e7-9194-3c17ffcca99a,Aria,Thompson,2016-05-02,3,ef06a233-254a-4212-bc4d-4c981116338d,106be1fc-0006-46e9-b16a-7465b20ce5aa,2024-08-25,active
34b5885d-f270-457b-b3a7-5fa10354decf,Emma,Adams,2020-06-23,PreK,8b4d8304-db30-440d-9d10-d462d5332003,a01f984a-a135-42de-aba7-506f9cd06a19,2023-07-24,inactive
e2400915-89af-4ef7-9ca5-2169db23c7d8,Ava,Carter,2015-07-27,6,7ea91de7-edca-4dd7-8567-713bd0c7e6d0,140bd922-3519-4001-9d28-95064686136d,2024-03-07,active
23fafb53-c7cf-48b6-9125-95299b17511d,Scarlett,Anderson,2017-11-14,PreK,b9772d10-67bf-4262-9d92-9cc00f8e27dc,080260f2-ad76-422f-8e69-700a9cb214d8,2023-07-16,active
ceb313af-d59b-4fa8-b103-41fcce2ea399,Jack,Lewis,2016-12-06,1,93872cf9-e8d8-49c1-b44a-bcb8d09e69b7,ac23eb8c-0dba-412e-837a-ab2fe8a4c425,2023-09-12,active
5b34582c-eeea-4e03-9bc8-086a59f2aba8,Luna,Davis,2021-07-23,PreK,a5bd2773-6ae1-45f6-85a7-89fa8e70e117,08d812df-7170-4209-99d2-ad6fb7bdd5e2,2025-10-05,transferred
8136255d-e65c-40d2-9cc7-95f44fe688c7,Olivia,Scott,2021-09-10,4,51ab44f2-0841-44b8-bc76-8d2344501e8e,54e104da-ce81-4698-976a-57f9c01f3c83,2025-07-26,active
628f3afd-34c9-457d-99cc-ea5cf3ce8304,Scarlett,Scott,2013-05-25,PreK,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,98bc94e6-b380-4de2-ad80-d8c9e0364499,2024-12-17,active
fcbcbbff-8f02-41c7-a2e3-58a30354d836,Amelia,Robinson,2017-10-01,3,ed6bec0a-d128-4e2e-9194-a5f5ecdcd12e,56a657da-9840-49f2-a1ce-723efec2b8f6,2023-07-24,active
ac46d2ea-cf71-4667-9871-dc868852e18c,Sophia,Carter,2017-08-17,5,7f5d47f9-3864-4644-8f8a-4ac8e373e22f,239186e5-5dab-4984-b2be-e1b41df535b6,2023-11-23,active
5fb73471-9113-48bf-8f9f-b689e4d090b7,Aiden,King,2017-10-06,5,54efc792-15e8-4edf-b463-c3fb0cffef14,0e556ac9-a39b-4efe-8448-b02f500443c4,2024-11-21,active
182b2e1d-c5f4-4a63-9da6-3bf571fd812f,Isabella,Rivera,2023-01-10,PreK,4d436791-1c24-4038-9be1-6a252a5d08a1,1f3425ca-93f3-41ad-a1a9-fa734d8fcf37,2026-01-06,active
46941e3e-01b0-4184-875d-2f9012b9857a,Charlotte,Davis,2021-11-25,2,770836c9-49fe-4be4-9a0e-1643d77c750e,418b7df9-baf3-4679-9b0d-c5d72d069f98,2024-05-09,inactive
341692ba-1725-4b16-a3aa-f41b69d141b9,Jackson,Perez,2019-08-14,4,bcab8575-2c79-4e87-b156-b78148a98ed8,f3d2002c-87a0-41b1-b9f5-62a7ab79ba46,2024-04-28,active
4bb137ee-c504-4589-b0bf-11bf3fe6f90a,Caleb,Lewis,2022-05-15,2,9c754117-bfe4-40a9-bfb1-097fc1c520df,5e29c2a7-886d-414e-8503-48b6332749ed,2023-12-12,active
642732c5-083d-4787-aede-763ef5e4505a,Theodore,Mitchell,2020-07-23,6,7ea91de7-edca-4dd7-8567-713bd0c7e6d0,140bd922-3519-4001-9d28-95064686136d,2023-04-12,active
a73e312c-b429-4c15-93d8-b076d15c0bd8,Caleb,Lopez,2013-08-02,6,8b902c90-6686-47cd-ad47-fa5721327dd2,f76be8e1-e7b5-401b-8be6-b7bc6252b526,2026-02-08,active
1fb102d4-8625-4e37-af3c-2873f300d74a,Madison,Hill,2021-02-10,6,dec0d1c2-3afd-42dc-b41c-f3ad5d5b9b24,e8a443f5-ba45-40c0-9414-8a0fb5fbb551,2025-06-05,active
c86d3846-8bfc-47c2-9c7c-f7053f5ee1d2,Chloe,Hall,2014-09-22,3,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,e312d46a-0e68-4bce-b76f-263c49f9066e,2025-08-08,active
ace50ef4-46ec-4ed9-a00a-201237bc9a6c,Ella,Rodriguez,2016-10-12,PreK,549a30d9-553b-4506-a689-172079c7116b,6833b220-8788-4057-8290-0e59293615d8,2024-11-26,active
b36af6a4-e5e1-4cf6-bde1-4600e41d01d7,Jackson,Mitchell,2018-04-11,PreK,19d4685d-44dd-459b-b1b7-d29030de23be,ee6269e4-3d3d-48bd-bb4d-6969b9749bbd,2025-01-05,inactive
92ed60b1-dc06-4af9-815d-d54d18ed6048,Thomas,Thompson,2019-12-19,5,9c753fbb-87d9-4088-a5d8-1d94279cfd36,01c98481-95f8-4ecd-8568-e04d411f4018,2024-11-19,inactive
009084c7-692a-4cb8-8f8c-b3e74c6f285d,Jackson,Davis,2020-07-21,4,9c754117-bfe4-40a9-bfb1-097fc1c520df,91514a03-a618-4e52-8ba2-2d9966965c74,2025-01-23,active
6cc67e22-fee6-4785-80c4-6eac48a378f3,Thomas,Mitchell,2015-06-12,5,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,d98a0fad-be5f-4f83-b07e-7ed3f9485c76,2025-08-05,inactive
4810d6b6-ffe9-4712-a22b-cbe7c3a13880,Theodore,Miller,2018-09-01,K,0c93e27c-c545-4f5f-bcfc-f771640959e3,d0a1700e-e85a-4230-89a4-efb90a31b828,2023-04-30,active
28979ca9-87c8-4fbf-9916-cb852f11f32b,Charlotte,Moore,2022-04-26,3,51ab44f2-0841-44b8-bc76-8d2344501e8e,99bc727d-0db3-4c7a-a95c-db70a7aa7979,2023-07-28,active
e6b5dcaf-7ca9-405b-b99c-beaba8d72692,William,Brown,2018-04-21,K,a19de5b5-7532-4976-b51c-f1e4d45c4761,be1edc38-c1d7-49c8-8890-d4f3e9562ad9,2024-08-29,active
fe9011f2-3771-4c2a-94bf-fbceddefdfbb,Camila,Lewis,2019-07-02,PreK,0c93e27c-c545-4f5f-bcfc-f771640959e3,8f1a4bd0-d97d-42e7-80ea-3a26baf4e808,2023-06-09,active
348a816a-18c1-4bed-b30b-ac625342d240,Henry,Allen,2019-05-09,5,677ebdf9-ced9-4d4a-8a2f-6b589b2097f1,d98a0fad-be5f-4f83-b07e-7ed3f9485c76,2025-06-08,active
a3808ea7-33b3-440f-9e87-2121a474122a,Abigail,Baker,2022-09-21,6,0c93e27c-c545-4f5f-bcfc-f771640959e3,d431f417-480a-4614-a84d-53af49129545,2025-06-05,active
